bucket,bucket_reason,product_id,product_name,spec_id,model_name,mapping_status,mapping_source,url,offer_id,url_offer_id,sku_id,sku_name,spec_text,verified_at,fingerprint_present,cdp_health,cdp_dead_match,cdp_alive_match,weird_url,oid_mismatch,incomplete_specs,in_shopee,stock,monthly_sales,suggested_qty
mapping_suspect,has_url_mapping_incomplete,25559570580,隔日到貨🔥 小夜燈 LED 歪頭鴨 床頭燈 臥室燈 幸運鴨 韓風 ins 房間佈置 可愛小物 夜燈 睡覺燈,197282189231,粉色歪頭鴨,missing,legacy_import,https://detail.1688.com/offer/647291162101.html,647291162101,647291162101,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,25559570580,隔日到貨🔥 小夜燈 LED 歪頭鴨 床頭燈 臥室燈 幸運鴨 韓風 ins 房間佈置 可愛小物 夜燈 睡覺燈,197282189232,藍色歪頭鴨,missing,legacy_import,https://detail.1688.com/offer/647291162101.html,647291162101,647291162101,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,25662138275,隔日到貨🔥 充電頭套 充電頭套收線器 手機收線器 捲線器 繞線器 集線器 糖果色 收線器 固線器 綁線繩 收納,222502632472,黑色,approved,legacy_user_approved,https://detail.1688.com/offer/629780692806.html,629780692806,629780692806,,黑色,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,25662138275,隔日到貨🔥 充電頭套 充電頭套收線器 手機收線器 捲線器 繞線器 集線器 糖果色 收線器 固線器 綁線繩 收納,222502632473,透白色,approved,legacy_user_approved,https://detail.1688.com/offer/629780692806.html,629780692806,629780692806,,透白色,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,25662138275,隔日到貨🔥 充電頭套 充電頭套收線器 手機收線器 捲線器 繞線器 集線器 糖果色 收線器 固線器 綁線繩 收納,222502632474,粉色,approved,legacy_user_approved,https://detail.1688.com/offer/629780692806.html,629780692806,629780692806,,粉色,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,25662138275,隔日到貨🔥 充電頭套 充電頭套收線器 手機收線器 捲線器 繞線器 集線器 糖果色 收線器 固線器 綁線繩 收納,222502632475,灰色,approved,legacy_user_approved,https://detail.1688.com/offer/629780692806.html,629780692806,629780692806,,灰色,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,23055764953,隔日到貨🔥 刺繡小熊側背包 小熊單肩包 日系原宿ins B21 郵差包 小熊包 側背包 單肩包 帆布包 熊熊包 可愛包包,222057890547,白色,approved,legacy_user_approved,https://detail.1688.com/offer/645508882618.html,645508882618,645508882618,,白色,,,N,,N,N,N,N,Y,Y,0,,5
mapping_suspect,has_url_mapping_incomplete,23055764953,隔日到貨🔥 刺繡小熊側背包 小熊單肩包 日系原宿ins B21 郵差包 小熊包 側背包 單肩包 帆布包 熊熊包 可愛包包,222057890548,藍色,approved,legacy_user_approved,https://detail.1688.com/offer/645508882618.html,645508882618,645508882618,,蓝色,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,23055764953,隔日到貨🔥 刺繡小熊側背包 小熊單肩包 日系原宿ins B21 郵差包 小熊包 側背包 單肩包 帆布包 熊熊包 可愛包包,222057890549,黃色,approved,legacy_user_approved,https://detail.1688.com/offer/645508882618.html,645508882618,645508882618,,黄色,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,23055764953,隔日到貨🔥 刺繡小熊側背包 小熊單肩包 日系原宿ins B21 郵差包 小熊包 側背包 單肩包 帆布包 熊熊包 可愛包包,222057890546,黑色,approved,legacy_user_approved,https://detail.1688.com/offer/645508882618.html,645508882618,645508882618,,黑色,,,N,,N,N,N,N,Y,Y,0,,5
ok_skip,approved_complete,23055764953,隔日到貨🔥 刺繡小熊側背包 小熊單肩包 日系原宿ins B21 郵差包 小熊包 側背包 單肩包 帆布包 熊熊包 可愛包包,222057890550,褐色,approved,manual,https://detail.1688.com/offer/645508882618.html,645508882618,645508882618,4821989835540,褐色,褐色,2026-08-12T00:54:58Z,Y,,N,N,N,N,N,Y,7,1,
no_url,no_url_and_no_offer_id,13667972855,隔日到貨🔥 韓版 奶茶色系 不鏽鋼保溫杯 附吸管 爆款 400ML 隨手杯 附吸管 不鏽鋼杯 吸管水壺 水壺 禮物,141596817897,"粉色,400ml (附吸管)",missing,legacy_import,,,,,,,,N,,N,N,N,N,Y,Y,0,,
no_url,no_url_and_no_offer_id,13667972855,隔日到貨🔥 韓版 奶茶色系 不鏽鋼保溫杯 附吸管 爆款 400ML 隨手杯 附吸管 不鏽鋼杯 吸管水壺 水壺 禮物,141596817898,"米色,400ml (附吸管)",missing,legacy_import,,,,,,,,N,,N,N,N,N,Y,Y,0,,
no_url,no_url_and_no_offer_id,13667972855,隔日到貨🔥 韓版 奶茶色系 不鏽鋼保溫杯 附吸管 爆款 400ML 隨手杯 附吸管 不鏽鋼杯 吸管水壺 水壺 禮物,141596817899,"藍色,400ml (附吸管)",missing,legacy_import,,,,,,,,N,,N,N,N,N,Y,Y,0,,
no_url,no_url_and_no_offer_id,13667972855,隔日到貨🔥 韓版 奶茶色系 不鏽鋼保溫杯 附吸管 爆款 400ML 隨手杯 附吸管 不鏽鋼杯 吸管水壺 水壺 禮物,141596817900,"綠色,400ml (附吸管)",missing,legacy_import,,,,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108367,黃色 Airpods Pro1/Pro2,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,58313552184,黑色 Airpods [3代］,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,58313552185,藍色 Airpods [3代］,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108368,黑色 AirPods 1/2代,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,16,0,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108373,黑色 AirPods Pro1/Pro2,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,4,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108369,藍色 Airpods 1/2代,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,38,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108374,藍色 Airpods Pro1/Pro2,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,7,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108370,綠色 Airpods 1/2代,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,16,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108371,綠色 Airpods Pro1/Pro2,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108372,紅色 Airpods 1/2代,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,13,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108366,紅色 Airpods Pro1/Pro2,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,13,0,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,94240108375,黃色 Airpods 1/2代,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,27,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,58313552186,綠色 Airpods [3代］,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,7,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,58313552188,紅色 Airpods [3代］,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,7,,
mapping_suspect,has_url_mapping_incomplete,10428392809,隔日到貨🔥 Airpods 1代 2代 3代 pro 軟殼 保護殼 防摔殼 A11 附掛鉤 保護套 耳機殼 耳機套,58313552187,黃色 Airpods [3代］,missing,legacy_import,https://detail.1688.com/offer/647944756858.html,647944756858,647944756858,,,,,N,,N,N,N,N,Y,Y,6,,
ok_skip,approved_complete,18427126030,隔日到貨🔥 相機保護殼 Airpods保護殼 1 2 3 pro pro2 A69 附掛鉤 軟殼 防摔殼 耳機殼,107126393468,"相機款,Pro1代/Pro2代 (通用）",approved,manual,https://detail.1688.com/offer/678931935965.html,678931935965,678931935965,4870876309746,相机,相机>Airpods pro,2026-08-15T16:47:05Z,Y,,N,N,N,N,N,Y,0,,
ok_skip,approved_complete,18427126030,隔日到貨🔥 相機保護殼 Airpods保護殼 1 2 3 pro pro2 A69 附掛鉤 軟殼 防摔殼 耳機殼,107126393467,"相機款,1代 / 2代",approved,manual,https://detail.1688.com/offer/678931935965.html,678931935965,678931935965,4870876309745,相机,相机>airpods 1/2代,2026-08-15T16:47:18Z,Y,,N,N,N,N,N,Y,4,,
ok_skip,approved_complete,18427126030,隔日到貨🔥 相機保護殼 Airpods保護殼 1 2 3 pro pro2 A69 附掛鉤 軟殼 防摔殼 耳機殼,107126393469,"相機款,3代",approved,manual,https://detail.1688.com/offer/678931935965.html,678931935965,678931935965,4870876309747,相机,相机>Airpods 3 代（新款）,2026-08-15T16:47:14Z,Y,,N,N,N,N,N,Y,2,0,
ok_skip,approved_complete,22757156306,隔日到貨🔥 Airpods 保護套 毛絨眼鏡仔 附掛鉤 1 2 3 pro pro2 A22 軟殼 保護殼 蘋果,222106624817,"奶茶色,Pro1代 / Pro2代 (通用）",approved,manual,https://detail.1688.com/offer/703698049570.html,703698049570,703698049570,4957072497638,奶茶色毛绒眼睛仔耳机殼,奶茶色毛绒眼睛仔耳机壳>苹果AirPods Pro,2026-08-15T16:50:40Z,Y,,N,N,N,N,N,Y,0,,
ok_skip,approved_complete,22757156306,隔日到貨🔥 Airpods 保護套 毛絨眼鏡仔 附掛鉤 1 2 3 pro pro2 A22 軟殼 保護殼 蘋果,194636410432,"白色,Pro1代 / Pro2代 (通用）",approved,manual,https://detail.1688.com/offer/703698049570.html,703698049570,703698049570,4957072497634,白色毛绒眼睛仔耳机殼,白色毛绒眼睛仔耳机壳>苹果AirPods Pro,2026-08-15T16:50:43Z,Y,,N,N,N,N,N,Y,0,,
ok_skip,approved_complete,22757156306,隔日到貨🔥 Airpods 保護套 毛絨眼鏡仔 附掛鉤 1 2 3 pro pro2 A22 軟殼 保護殼 蘋果,187086046692,"奶茶色,1代 / 2代",approved,manual,https://detail.1688.com/offer/703698049570.html,703698049570,703698049570,4957072497635,奶茶色毛绒眼睛仔耳机殼,奶茶色毛绒眼睛仔耳机壳>AirPods 一二代,2026-08-15T16:50:53Z,Y,,N,N,N,N,N,Y,5,0,
ok_skip,approved_complete,22757156306,隔日到貨🔥 Airpods 保護套 毛絨眼鏡仔 附掛鉤 1 2 3 pro pro2 A22 軟殼 保護殼 蘋果,194636410431,"奶茶色,3代",approved,manual,https://detail.1688.com/offer/703698049570.html,703698049570,703698049570,4957072497636,奶茶色毛绒眼睛仔耳机殼,奶茶色毛绒眼睛仔耳机壳>苹果AirPods 3(2021款),2026-08-15T16:50:58Z,Y,,N,N,N,N,N,Y,10,0,
ok_skip,approved_complete,22757156306,隔日到貨🔥 Airpods 保護套 毛絨眼鏡仔 附掛鉤 1 2 3 pro pro2 A22 軟殼 保護殼 蘋果,187086046693,"白色,1代 / 2代",approved,manual,https://detail.1688.com/offer/703698049570.html,703698049570,703698049570,4957072497631,白色毛绒眼睛仔耳机殼,白色毛绒眼睛仔耳机壳>AirPods 一二代,2026-08-15T16:51:18Z,Y,,N,N,N,N,N,Y,10,0,
ok_skip,approved_complete,22757156306,隔日到貨🔥 Airpods 保護套 毛絨眼鏡仔 附掛鉤 1 2 3 pro pro2 A22 軟殼 保護殼 蘋果,194636410433,"白色,3代",approved,manual,https://detail.1688.com/offer/703698049570.html,703698049570,703698049570,4957072497632,白色毛绒眼睛仔耳机殼,白色毛绒眼睛仔耳机壳>苹果AirPods 3(2021款),2026-08-15T16:51:20Z,Y,,N,N,N,N,N,Y,6,0,
mapping_suspect,has_url_mapping_incomplete,7103981235,隔日到貨🔥 摩艾石像 Airpods 耳機殼 A27 1/2代 pro 附掛鉤 耳機套 保護套 保護殼 軟殼 摩艾,25415688458,1代 / 2代,missing,legacy_import,https://detail.1688.com/offer/603049263351.html,603049263351,603049263351,,,,,N,,N,N,N,N,Y,Y,20,1,
no_url,no_url_and_no_offer_id,7103981235,隔日到貨🔥 摩艾石像 Airpods 耳機殼 A27 1/2代 pro 附掛鉤 耳機套 保護套 保護殼 軟殼 摩艾,25415688459,Pro1代/Pro2代 (通用）,missing,legacy_import,,,,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,7103981235,隔日到貨🔥 摩艾石像 Airpods 耳機殼 A27 1/2代 pro 附掛鉤 耳機套 保護套 保護殼 軟殼 摩艾,124273916344,3代,missing,legacy_import,https://detail.1688.com/offer/605139754717.html,605139754717,605139754717,,,,,N,,N,N,N,N,Y,Y,14,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917093,"1.麵包熊,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/652991048412.html,652991048412,652991048412,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917094,"3.奶茶熊,1代 / 2代",missing,legacy_import,https://detail.1688.com/offer/652991048412.html,652991048412,652991048412,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917090,"4.三隻熊,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/652991048412.html,652991048412,652991048412,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917091,"5.ipad熊,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/652991048412.html,652991048412,652991048412,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917097,"1.麵包熊,1代 / 2代",missing,legacy_import,https://detail.1688.com/offer/652991048412.html,652991048412,652991048412,,,,,N,,N,N,N,N,Y,Y,33,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917092,"2.夢卜兔,1代 / 2代",missing,legacy_import,https://detail.1688.com/offer/643666671008.html,643666671008,643666671008,,,,,N,,N,N,N,N,Y,Y,29,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917088,"2.夢卜兔,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/643666671008.html,643666671008,643666671008,,,,,N,,N,N,N,N,Y,Y,1,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917095,"3.奶茶熊,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/652991048412.html,652991048412,652991048412,,,,,N,,N,N,N,N,Y,Y,17,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917089,"4.三隻熊,1代 / 2代",missing,legacy_import,https://detail.1688.com/offer/652991048412.html,652991048412,652991048412,,,,,N,,N,N,N,N,Y,Y,17,,
mapping_suspect,has_url_mapping_incomplete,10433825419,隔日到貨🔥 透明殼 Airpods pro 1/2代 軟殼 保護殼 防摔殼 A16 附掛飾 保護套 耳機殼 耳機套,57037917096,"5.ipad熊,1代 / 2代",missing,legacy_import,https://detail.1688.com/offer/652991048412.html,652991048412,652991048412,,,,,N,,N,N,N,N,Y,Y,28,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979661,"粉色殼+圖上掛飾,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979666,"粉色殼+圖上掛飾,3代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979668,"可愛奶酪+圖上掛飾,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,0,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979665,"咖啡熊+圖上掛飾,3代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,0,,
ok_skip,approved_complete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,167810516670,"黃方塊+圖上掛飾,1代/2代",approved,ai_reviewed,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,5129146479743,黃色方块耳机殼+荷包蛋铃铛,黄色方块耳机壳+荷包蛋铃铛>AirPods 一二代,2026-08-12T00:54:56Z,Y,,N,N,N,N,N,Y,12,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979660,"黃方塊+圖上掛飾,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,2,,
ok_skip,approved_complete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979643,"黃方塊+圖上掛飾,3代",approved,ai_reviewed,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,5129146479744,黃色方块耳机殼+荷包蛋铃铛,黄色方块耳机壳+荷包蛋铃铛>苹果AirPods 3(2021款),2026-08-12T00:54:56Z,Y,,N,N,N,N,N,Y,8,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979653,"粉色殼+圖上掛飾,1代/2代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,3,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979656,"抹茶綠粉鬱金+圖上掛飾,1代/2代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,7,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979650,"抹茶綠粉鬱金+圖上掛飾,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,6,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979667,"抹茶綠粉鬱金+圖上掛飾,3代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,2,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979657,"抹茶綠向日葵+圖上吊飾,1代/2代",missing,legacy_repair,https://detail.1688.com/offer/703698489478.html,703698489478,703698489478,4952563212106,抹茶綠花朵耳机殼+花朵掛件,抹茶绿花朵耳机壳+花朵挂件>AirPods 一二代,2026-08-15T17:15:42Z,Y,,N,N,N,N,N,Y,5,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979658,"抹茶綠向日葵+圖上吊飾,Pro1代/Pro2代 (通用）",missing,legacy_repair,https://detail.1688.com/offer/703698489478.html,703698489478,703698489478,4952563212105,抹茶綠花朵耳机殼+花朵掛件,抹茶绿花朵耳机壳+花朵挂件>AirPods pro苹果蓝牙耳机,2026-08-15T17:15:42Z,Y,,N,N,N,N,N,Y,6,0,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979646,"抹茶綠向日葵+圖上吊飾,3代",missing,legacy_repair,https://detail.1688.com/offer/703698489478.html,703698489478,703698489478,4952563212107,抹茶綠花朵耳机殼+花朵掛件,抹茶绿花朵耳机壳+花朵挂件>苹果AirPods 3(2021款),2026-08-15T17:15:42Z,Y,,N,N,N,N,N,Y,5,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979647,"抹茶綠奶白愛心+圖上掛飾,1代/2代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,18,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979648,"抹茶綠奶白愛心+圖上掛飾,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,13,1,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979651,"抹茶綠奶白愛心+圖上掛飾,3代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,11,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979644,"紫花朵+圖上掛飾,1代/2代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,10,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979654,"紫花朵+圖上掛飾,Pro1代/Pro2代 (通用）",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,12,0,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979649,"紫花朵+圖上掛飾,3代",missing,legacy_import,https://detail.1688.com/offer/703696473747.html,703696473747,703696473747,,,,,N,,N,N,N,N,Y,Y,4,,
mapping_suspect,has_url_mapping_incomplete,22251528436,隔日到貨🔥 Airpods 保護套 1代 2代 3代 pro pro2 耳機套 A68 矽膠 保護殼 蘋果,176045979662,"星星蝴蝶+圖上掛飾,1代/2代",missing,legacy_repair,https://detail.1688.com/offer/728131004957.html,728131004957,728131004957,5220772370020,星星蝴蝶高透耳机殼+圓环,星星蝴蝶高透耳机壳+圆环>AirPods 一二代,2026-08-15T17:38:30Z,Y,,N,N,N,N,N,Y,8,,
